genre,songName,singer,musicDirector,lyricist,movie,year
playful_songs,Aye Dil Khushi Se Ho Jaa Bhagwan Ke Hawale,NotFound,R C Boral,Pandit Bhushan,Wapas,1943
playful_songs,Aye Dil Pagal Mere Dil (Male),Sonu Nigam,Pritam Chakraborty,Sameer,Naqaab,2007
playful_songs,Aye Dost Bahadur Dost,Bhupinder Singh,NotFound,Gulzar,Bandar Bindas Bandar (Album),2012
playful_songs,Aye Jawaan,Raihanah*A R Rahman,A R Rahman,Mehboob,Kochadaiiyaan,2014
playful_songs,Aye Jazba-e-dil,Kavita Krishnamurthy,Zakir Hussain,Faiz Ahmed Faiz,In Custody (Muhafiz),1993
playful_songs,Aye Mere Soye Huye Pyar,Kishore Kumar,Chitalkar Ramchandra,Rajinder Krishan,Payal Ki Jhankar,1968
playful_songs,Aye Raju,Devang Patel,Devang Patel,Devang Patel,Patel Scope,2000
playful_songs,Aye Saawan Baras Zara,Suresh Wadkar*Lata Mangeshkar,Anand Milind,Dharmesh Darshan,Lootere,1993
playful_songs,Ayega Koi Mere Paas,Lata Mangeshkar,Ratandeep,NotFound,Khooni Darinda,1987
playful_songs,Ayela Ayela,Bela Shende*Sudesh Bhosle,Lalit Pandit,Sajid Farhaad,Horn Ok Pleassss,2010
playful_songs,Ayesha Meri (Repeat),Zila Khan,Zila Khan,Salman Khurshid,Braveheart - Daamini (A Tribute To Women),2013
playful_songs,Ayodhya Ayodhya An Chal Pade Ayodhya,Bharat Kamal,Gaurav Issar,Asif Ali Beg,Sons Of Ram,2012
playful_songs,Azaad Aaya Re,Kumar Sanu,Bappi Lahiri,Indeevar,Mr. Azaad,1994
playful_songs,Azaadi Hai Pyari,Shreya Ghoshal*Shaan,Viju Shah,Mehboob,Tujhe Meri Kasam,2003
playful_songs,B N B,Loy Mendonsa*Blaaze*Shankar Mahadevan,Shankar Ehsaan Loy,Gulzar,Bunty Aur Babli,2005
playful_songs,B.O.B.B.,Neeraj Shridhar,Shantanu Moitra,Swanand Kirkire,Bobby Jasoos,2014
playful_songs,Baabarr Theme,NotFound,Sunil Singh,NotFound,Baabarr,2009
playful_songs,Baaje Pag Pag Payal Mori Kaise Aau,Usha Mangeshkar,Robin Banerjee,Farooq Qaiser,Aandhi Aur Toofan,1964
playful_songs,Baankey Ki Crazy Baraat (Title Song),Vijayaa Shanker*Ravi Basnet,Vijayaa Shanker,Ravi Basnet,Baankey Ki Crazy Baraat,2015
playful_songs,Baarish (Unplugged),Adnan Sami,Adnan Sami,Sameer,Kisi Din - Adnan Sami,2007
playful_songs,Baat Karte Ho Baat Karna Nahi Aata,Manna Dey*Asha Bhosle,R D Burman,Anand Bakshi,Chandan Ka Palna,1967
playful_songs,Baato Se Baat Naa Banegi,Asha Bhosle*Kishore Kumar,Kalyanji Anandji,Anjaan,Hiraasat,1987
playful_songs,Baaton Hi Baaton Mein,Sadhana Sargam*Udit Narayan,Ram Shankar,Ravi Chopra,Jigyaasa - Woman On The Top,2006
playful_songs,Baba Mere Choot Gaye,Noor Jehan,Zafar Khursheed,Arsh Haidari,Dil,1946
playful_songs,Bablu Miyaan,Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Jeet,1972
playful_songs,Babu Lo Chal Gaya Naa Jadu Najaro Kaa,A R Rahman*Kavita Krishnamurthy*S P Balasubramaniam,A R Rahman,Mehboob,Khel Khiladi Ka,1996
playful_songs,Babu Re Babu Re Garib Ki Hu Chokri,Asha Bhosle,Ravi,Rajendra Krishan,Jawani Ki Hawa,1959
playful_songs,Babuji Babuji Kya Loge,Dilraj Kaur,Amin Sangeet,Yogesh Gaud,Saahas,1979
playful_songs,Babul Ka Ghar Chod Ke Gori,Asha Bhosle,Kanak Raj,NotFound,Meera Ke Girdhar,1993
playful_songs,Baby Modern Modern,Shivranjani Singh*Sonu Nigam,Vijayaa Shanker,Ravi Basnet,Baankey Ki Crazy Baraat,2015
playful_songs,Bachaana Dil Bachaana,Asha Bhosle,Kalyanji Anandji,Anjaan,Thikana,1987
playful_songs,Bachke Rahna Re Baba,Sunidhi Chauhan*Sowmya Raoh,Anu Malik,Dev Kohli,Bachke Rehna Re Baba,2005
playful_songs,Bachke Rehna Hasino Se,Shahida Begum,Bhushan Dua,NotFound,Geet Bahar (Album),2012
playful_songs,Bachpan Mohe Piche Bulwaye,Hemlata,Ravindra Jain,Ravindra Jain,Madhu Malti,1978
playful_songs,Badal Baras Baras Ke Tu Paigham Suna De,Amar*Kalyani Das,Kamal Dasgupta,Pandit Madhur,Bindiya,1946
playful_songs,Badal Garaj Garaj Ke Tu Paigham Suna De,Kalyani Das,Kamal Dasgupta,Pandit Madhur,Bindiya,1946
playful_songs,Badal Ghir Aaye Rimjhim Pani Barse,Geeta Dutt*Asha Bhosle,Hansraj Behl,D N Madhok,Karwat,1949
playful_songs,Badal Kab Barsoge,Kishore Kumar*Asha Bhosle,Laxmikant Pyarelal,Anand Bakshi,Lok Parlok,1979
playful_songs,Badar Ki Chadar Me Bijuriya Aayi Re,Mohantara Talpade,Vasant Desai,Narendra Sharma,Uddhar,1949
playful_songs,Bade Bhaiya Rangbaaz,Amit Mishra,Amit Mishra,Amit Mishra,Machhli Jal Ki Rani Hai,2014
playful_songs,Bade Mazze Se Guzar Jayegi,Mohammed Rafi*Kishore Kumar,Laxmikant Pyarelal,Anand Bakshi,Chor Sipahee,1977
playful_songs,Bade Se Shehar Me (Remix),Shane Hyrapiet*Karthik,Shankar Ehsaan Loy,Neelesh Misra,13B,2009
playful_songs,Bade Sharm Ki Baat Hai,Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Zaalim,1979
playful_songs,Badha Ke Haath Kyu Fer Li Najar,Jasleen Matharu,Nishad Vaidya,Manoj Darpan,The Dirty Relation,2013
playful_songs,Badi Bhool Huyi Tuje Pyar,Vishni Lal,Sajjad Hussain,Zia Sindhi,Magroor,1950
playful_songs,Badi Der Ki Meherbaan (II),Lata Mangeshkar,Manoj Gyan,Indeevar,Roohi,1981
playful_songs,Badi Der Ki Meherban,Lata Mangeshkar,Manoj Gyan,Manoj Yadav,Roohi,1981
playful_songs,Badi Mushkil Se Main Aai Hu,Anand Chitragupt*Kavita Krishnamurthy,Anand Milind,Sameer,Dushmani,1996
playful_songs,Badli Hawa Khushi Ka Zamana Badal Gaya,Geeta Dutt,Gyan Dutt,Bhagwati Prasad Bajpai,Hua Savera,1948
playful_songs,Badlo Ki Hai Sazish (Duet),Sunidhi Chauhan*Sonu Nigam,Ashok Bhadra,Kumaar,Bloody Isshq,2013
playful_songs,Badtamiz Dil,Benny Dayal,Pritam Chakraborty,Amitabh Bhattacharya,Mtv Unplugged 3 - Episode 05,2013
playful_songs,Bagho Ki Bahare,Chithra K S,Ilaiyaraaja,NotFound,Saza-e-kalapani,1996
playful_songs,Baharo Me Nazaro Me,Shabbir Kumar*Kavita Krishnamurthy,Iqbal Gill,Vishwamitra Sonie,Jaan Pehchan,1991
playful_songs,Baharo Se Kahenge,Mohammed Rafi*Lata Mangeshkar,Kalyanji Anandji,Rajinder Krishan,Ulfat,1978
playful_songs,Baharon Ne Chheda,Mohammed Rafi,Roshan Lal,K Kashmiri,Majboori,1986
playful_songs,Baho Me Leke Mujhe Dil Chu Liya,Asha Bhosle*Kishore Kumar,Bappi Lahiri,Anjaan,Lover Boy,1985
playful_songs,Bahut Dino Ke Bichde Mitawa Mile Hai Barso Baad,Manna Dey,Chitalkar Ramchandra,Kavi Pradeep,Balram Shrikrishna,1968
playful_songs,Bahut Mayus Ho Kar,Mohammed Rafi,Shankar Rao Vyas,Ramesh Gupta,Ghunghat,1946
playful_songs,Bahut Yaad Aati Hai,Abhijeet,Nikhil Vinay,Faaiz Anwar,Aashiqui (album),2000
playful_songs,Baila Re Baila,Chithra K S*Clinton Cerejo,Pravin Mani,Javed Akhtar,Little John,2001
playful_songs,Bairan Nindiya Kyun Nahi Aaye,Amirbai Karnataki,Hansraj Behl,Wali Sahab,Pujari,1946
playful_songs,Bairi Mujhko Dikhaike Tu Batwa,Hemlata*Usha Timothy,Sonik Omi,Naqsh Lyallpuri,Truck Driver,1970
playful_songs,Bairi Piya,Nandini Bhattacharya,Indrajit Dey,Saqi,Ragamorphism (Album),2012
playful_songs,Baithe Baithe Dil Ko,Kailash Kher,Shamir Tandon,Sudhakar Sharma,Hai Golmaal In White House,2013
playful_songs,Baithi Hu Mai Nain Bichhaye,Geeta Dutt,Husnlal Bhagatram,Rajindra Krishan,Hamari Mazil,1949
playful_songs,Baj Gayi Ghanti Ho Gayi Chhutti,Asha Bhosle,R D Burman,Anjaan,Bindiya Chamkegi,1984
playful_songs,Bajan De Dhol Sooper Se Ooper Hai,Soumya Rao*Mika Singh,Bikram Ghosh,Sanjeev Tiwari,Sooper Se Ooper,2013
playful_songs,Baje Baje Ghunghar Jhanan Jhanan,Suman Kalyanpur,S N Tripathi,NotFound,Sati Sulochana,1969
playful_songs,Baje Re Payal Baje,Manna Dey,Sanmukh Babu Upadhyay,Neelkanth Tiwari,Hameer Haath,1964
playful_songs,Bako Sufu,NotFound,Rohit Sharma,Rohit Sharma,Shortcut Safaari,2016
playful_songs,Balam Harjai Re Tere Bina Nind Na Aayi Re,Shamshad Begum,Tufail Faruqui,Wali Sahab,Sona Chandi,1946
playful_songs,Balam Mohe La De Sajan Mohe La De Chunariya Hari,Shamshad Begum,Tufail Faruqui,Wali Sahab,Dekho Ji,1947
playful_songs,Balamwa (Version 1),Zarina Begum,Ram Sampath,NotFound,Lets Talk,2002
playful_songs,Balamwa (Version 2),Zarina Begum,Ram Sampath,NotFound,Lets Talk,2002
playful_songs,Bali Haari,Poornima*Aroon Bakshi,Jatin Lalit,Sameer,Nishana,1995
playful_songs,Balkhaye Qamariya Humar Sanware,Asha Bhosle,Ganesh,Asad Bhopali,Sub Ka Ustad,1967
playful_songs,Bam Bam Bambola Jhumo Re Jhumo Aayi Bahar,Suman Kalyanpur,Iqbal,Saba Fazli,Fauladi Mukka,1965
playful_songs,Ban Banke Bigadti Hai,Lata Mangeshkar,Ghulam Mohammad,Raja Mehdi Ali Khan,Guzara,1954
playful_songs,Ban Ke Aaya Hu Dar Pe Sawaali,Shankar Shambhu*Manna Dey*Mohammed Rafi,Sharda,Kafil Azar,Mandir Masjid,1977
playful_songs,Ban Ke Pawan Ud Jaungi Mai,Asha Bhosle,Sonik Omi,M G Hashmat,Ranga Khush,1975
playful_songs,Bana Dulhan Ka Vesh Chali Pritam Ka Desh,Geeta Dutt,Bulo C Rani,Saraswati Kumar Deepak,Nanand Bhojai,1949
playful_songs,Banane Wale Ne (Ii),Shobha Joshi,Mahesh Kishore,Rani Malik,Kamsin,1992
playful_songs,Bananewale Ne Rupaiya Gol Kyu Banaya,Asha Bhosle*Mohammed Rafi,Nashad,Pyarelal Santoshi,Sabse Bada Rupaiya,1955
playful_songs,Band Jeevan Ki Khidki,NotFound,Pankaj Mullick,Ramesh Pandey,Oonch Neech,1948
playful_songs,Band Kamare Me,Asha Bhosle,Bappi Lahiri,NotFound,Gunahon Ka Faisla,1988
playful_songs,Band Kamre Me,Kavita Paudwal,Anand Milind,Sameer,Hum Anari Hain,1993
playful_songs,Banda Parwar Mohabbat Ka Salam,Anuradha Paudwal*Manna Dey*Mohammed Rafi,Chitragupt,Kafil Azar,Aladdin And The Wonderful Lamp,1978
playful_songs,Banda Parwar Mohabbat Ka Salam Le Lijiye,Asha Bhosle*Manna Dey*Mohammed Rafi,Ravi,S H Bihari,Sindbad Alibaba Aur Alladin,1965
playful_songs,Banda Ye Janbaaz Hai,Aadesh Shrivastava,Aadesh Shrivastava,Dev Kohli,Jahan Jaaeyega Hamen Paaeyega,2007
playful_songs,Bandanawaz Dekhiye Aisa Na Kijiye,S Balbir*Miss Vijay*Surender Kohli*Kishore Sharma*Mohammed Rafi*Asha Bhosle,Hansraj Behl,Prem Warbartani,Ek Din Ka Badshah,1964
playful_songs,Bandar Bindaas Bandar,Anuradha Sriram*Udit Narayan,NotFound,Gulzar,Bandar Bindas Bandar (Album),2012
playful_songs,Bande Apna Mol Chukana,K C Dey,Gyan Dutt,Pandit Indra,Andhera,1943
playful_songs,Bandh Lo Ghungru Nacho Sanam,S Janaki*Amit Kumar,Bappi Lahiri,Indeevar,Patthar Ke Insaan,1991
playful_songs,Banke Bahar Aayi Hu,Geeta Dutt,Bipin Babul,Anjum Jaipuri,Jungle King,1959
playful_songs,Banna Banni,Rekha Bhardwaj,Sanjeev Srivastava,Puneet Sharma,Revolver Rani,2014
playful_songs,Bansi Ki Madhur Dhun Se Mere Bhag,Amirbai Karnataki,Shyam Sundar,Wali Sahab,Village Girl,1945
playful_songs,Bappa,Vishal Dadlani,Vishal Shekhar,Amitabh Bhattacharya,Banjo,2016
playful_songs,Baras Gayi Ram Badariya Kari,G. M. Durrani*Rajkumari,Naushad,Pyarelal Santoshi,Station Master,1942
playful_songs,Bardasht Nahi Kar Sakta (Part - Ll),K. K.,Himesh Reshammiya,Sudhakar Sharma,Humraaz,2002
playful_songs,Barkha Ki Raato Me Dil Jalta Hai,Asha Bhosle,Jimmy,Raja Mehdi Ali Khan,Shrimati Ji,1952
playful_songs,Barood Hu Mai,NotFound,NotFound,NotFound,Barood - A Love Story,1996
playful_songs,Barso Se Hum,Sadhana Sargam*Mohammed Aziz,Ravindra Jain,Ravindra Jain,Main Hoon Durga,2012
playful_songs,Bas Ek Do Mulakate Hui Do Char Pal Tumse Bate Hui,Udit Narayan*Sadhana Sargam,Amar,NotFound,Angaar,2002
playful_songs,Basti Ke Logo Me Huye Badnaam,Kishore Kumar,Khayyam,Naqsh Lyallpuri,Khandaan,1979
playful_songs,Batao Ae Duniya,Anwar*Sadhana Sargam*Kishore Kumar,Kalyanji Anandji,Mahendra Dehlvi,Saboot Mangta Hai Kanoon,1994
playful_songs,Bawla Sa Sapna (The Children Come To Sing),Diva,Pritam Chakraborty,Swanand Kirkire,Shaadi Ke Side Effects,2014
playful_songs,Be Khaile Bekhudi (Duet),Alka Yagnik*Kumar Sanu,Aadesh Shrivastava,Sawan Kumar,Salma Pe Dil Aa Gaya,1997
playful_songs,Beautiful Day,Caralisa Monteiro,Samirrudin,Samirrudin,Ru Ba Ru,2008
playful_songs,Bedardi Ne Dard Mera Jaana Nahi,Shamshad Begum,Ghulam Mohammad,Shakeel Badayuni,Sheesha,1952
playful_songs,Bedardi Piya Tune Jo Bhi Kaha,Asha Bhosle,Laxmikant Pyarelal,Anand Bakshi,Lok Parlok,1979
playful_songs,Bedhadak,Jaspinder Narula*Sudesh Bhosle,Rajesh Gupta,Tabish Romani,Sandwich,2006
playful_songs,Beera Ke Dus Maathe Beera Ke Sau Naam,Vijay Prakash*Keerthi Sagathia,A R Rahman,Gulzar,Raavan,2010
playful_songs,Bees Baras Tak Lakh Sambhala,Geeta Dutt,Chitragupt,Rajinder Krishan,Kangan,1959
playful_songs,Behnaa O Behnaa,Anuradha Paudwal*Mohammed Aziz,Laxmikant Pyarelal,Hasan Kamal,Shankara,1991
playful_songs,Behti Nadi Ka Hai Rukh,Lucky Ali,Lucky Ali,NotFound,Aks (Lucky Ali),2001
playful_songs,Bekaar Kutte,Rohit Sharma*Pankaj Badra,Rohit Sharma,Faiz Ahmed Faiz,Buddha In A Traffic Jam,2016
playful_songs,Bekadran Naal Pyar,Narendra Chanchal,Manas Mukherjee,Inderjit Hasanpuri,Mahananda,1987
playful_songs,Bekhudi Ke Nashe,Sadhana Sargam*Udit Narayan,Jatin Lalit,Majrooh Sultanpuri,Laqshya,1994
playful_songs,Beli O Beli,Kumar Sanu,Bappi Lahiri,NotFound,Veertaa,1993
playful_songs,Beqarari Ka Saawan Hai,Mohammed Aziz,Laxmikant Pyarelal,Hasrat Jaipuri,Mohabbat Ki Aag,1988
playful_songs,Beta Chamdi To Jaye Magar,Shamshad Begum,Chitragupt,Bharat Vyas,Lakshmi Pooja,1957
playful_songs,Bewafa Ajnabi,Kumar Sanu*Asha Bhosle,Ravindra Jain,Ravindra Jain,Meri Aan,1993
playful_songs,Bezubaan Raat Hai,Radhika Nanday,Khalil Abhyankar,Khalil Abhyankar,Bezubaan Raat Hai,2016
playful_songs,Bhabhi Ko Gudiya Banaungi,Sudha Malhotra,Kalyanji Veerji Shah,Upendra,Ghar Ghar Ki Baat,1959
playful_songs,Bhagam Bhag,Amit Kilam,Nilu Niranjan,V Vijay,Aankhon Mein Sapne Liye,2005
playful_songs,Bhagato Ki Laaj Bachayi,Mohammed Rafi,Sonik Omi,Verma Malik,Laakhan,1979
playful_songs,Bhagwan Bhi Khush Khush Shaitan Bhi Razi,Mohammed Rafi,Anil Biswas,Indeevar,Sanskar,1958
playful_songs,Bhagwan Kisi Ko Bhi Kangal Nahi Karna,Bhupinder Singh,Neeta Sen,Kavi Pradeep,Krishna Bhakta Sudama,1980
playful_songs,Bhagya Ki Mari Radhe Rani Diwani Ban Ban Batkhe,Mohammed Rafi,Narayan Dutt,Madan Bharti,Seeta Ram Radheshyam,1973
playful_songs,Bhai Aa Gaya,Akriti Kakkar*Vicky Chandra,Aadesh Shrivastava,Vishal Navnit,Hari Puttar,2008
playful_songs,Bhai Bhaj Le Shri Bhagwan,Kaushalya,Vasant Desai,Pandit Indra,Aankh Ki Sharm,1943
playful_songs,Bhaiya Mera Albela O Bhabhi Dil Ko,Shamshad Begum,Ghulam Mohammad,Waheed Qureshi,Grahasthi,1948
playful_songs,Bhaj Mann Narayan Narayan,Hemant Kumar,Ravi,Pandit Madhur,Prabhu Ki Maya,1955
playful_songs,Bhakt Jano Ke Bhaag Jagaaye,Narendra Chanchal,Sapan Jagmohan,Naqsh Lyallpuri,Tara Rani Ki Amar Katha,1994
playful_songs,Bhala Ho Tera O Roola Dene Wale,Geeta Dutt,Gyan Dutt,Shams Lakhnavi,Lal Dupatta,1948
playful_songs,Bhalai Duniya Ki Jo,Mohammed Rafi,Alla Rakha Qureshi,Raja Mehdi Ali Khan,Shan-e-hatim,1958
playful_songs,Bhali Nibhayi Preet Re Pardesi,Hamida Banu,Bulo C Rani,Pandit Indra,Moorti,1945
playful_songs,Bhang Mili,Pamela Jain*Tarannum Mallik*Shoureen,Nizam Khan,Shareeph Mansuri Saranawala,Munna Mange Memsaab,2014
playful_songs,Bhangda Pake Dekhle,Jaspreet Jasz,Tarannum Mallik,Satyendra Khare,Ebn-e-batuta,2014
playful_songs,Bhangra Chic,Kidd Skilly,Kidd Skilly,Kumaar,It\'s a Wonderful Afterlife,2010
playful_songs,Bhanwar Me Hai Meri Kashti,Manna Dey,Suresh Talwar,Shakeel Nomani,Sair-e-paristan,1958
playful_songs,Bhar Le Tumhe Baahon Mein,Lata Mangeshkar,Khayyam,Bashar Nawaz,Lorie,1985
playful_songs,Bhari Mehfil Se Tujhe Na Utha Du,Asha Bhosle*Mohammed Rafi,Laxmikant Pyarelal,Ram Bhardwaj,Jurm Aur Sazza,1974
playful_songs,Bhavi Badi Prabal Hoti,Mahendra Kapoor,Chitalkar Ramchandra,Kavi Pradeep,Balram Shrikrishna,1968
playful_songs,Bhayee Bhor Jaago Bhayee Bhor,Sonu Nigam,Debjyoti Mishra,Varun Gautam,Dharm,2007
playful_songs,Bhayyaa Hamaaro Ji Aain Hain Bahanen,Noor Jehan,Mir Saheb,Shams Lucknavi,Lal Haveli,1944
playful_songs,Bheja Khali Hain,Amit Mishra*Piyush Kapoor,Sandesh Shandilya,Deepak Ramola,Time Out,2015
playful_songs,Bhigee Bhigee Hain Yeh Hawao,Sowmya Raoh*Shaan*Daboo Malik,Daboo Malik,Praveen Bharadwaj,Girl Friend,2004
playful_songs,Bhigee Bhigee Raato Me Phir Tum Aao Naa (Unpluged),Adnan Sami,Adnan Sami,NotFound,Kabhi To Nazar Milao (Adnan Sami),2004
playful_songs,Bhigoi Mori Saari Re,Ishwar Lal*Khursheed,Khemchand Prakash,NotFound,Shaadi,1941
playful_songs,Bhojan Ke Nazare Hai Tala Tala,Baby Madhuri,Firoz Nizami,Munshi Sham Jilani,Vishwas,1943
playful_songs,Bhole Bhale Sanam,Moti*Shamshad Begum,E Shankar Shastri,Pandit Indra,Mangala,1950
playful_songs,Bhool Gaye Kyo Rooth Gaye Kyu,Shamshad Begum,Bulo C Rani,Pandit Indra,Mitti Ke Khilone,1948
playful_songs,Bhool Jaa Mere Dil (Female),Sadhana Sargam,Kalyanji Anandji,Mahendra Dehlvi,Saboot Mangta Hai Kanoon,1994
playful_songs,Bhool Jaa Mujhko Bhool,Dilraj Kaur*Mahendra Kapoor,NotFound,Tej Saran,Bhool,1984
playful_songs,Bhor Hote Balam Chale Jaayenge Mai Ro Ro,Asha Bhosle,Madan Mohan,Kaifi Azmi,Sultana Daku,1972
playful_songs,Bhugol,Shafqat Amanat Ali,Arijit Datta,Ravinder Randhawa,Filmistaan,2014
playful_songs,Bhuka Panchhi Kyoun Chugta Hai,Krishna,Sanjay Pathak,Prita Pathak,Bhouri,2016
playful_songs,Bhul Jaa Jo Dekhta Hai Jo Hai Dekhta Bhul Ja,Surendra,Firoz Nizami,Safdar Aah,Vishwas,1943
playful_songs,Bhule Bisre Kayi Afsane Sunane Aaya,Bhupinder Singh,Khayyam,Naqsh Lyallpuri,Tere Shahar Mein,1986
playful_songs,Bhulne Wale Dil Kaha Le Jau,Khursheed,Khemchand Prakash,NotFound,Shaadi,1941
playful_songs,Bichuwa Ne Das Liya,Asha Bhosle,Raamlaxman,Asad Bhopali,Police Public,1990
playful_songs,Bigdi Bana De,Anuradha Paudwal,Abid Shah,Malik Anwar,Sultan-e-deccan Banda Nawaz,1982
playful_songs,Bijli Si Kadke,Dilraj Kaur,Sukhwinder Singh,Nandi Khanna,Dharam Ka Insaf,1993
playful_songs,Bikhar Gayi Meri Moti Jaisi Aabru (Female),Madhushree,Kailash Kher,Anil Pandey,Pranali,2008
playful_songs,Billi Kat Gayee,Sukriti Kakkar*Rajveer Singh*Ikka,Amjad Nadeem,Shabbir Ahmed,Kis Kisko Pyaar Karoon,2015
playful_songs,Bindiya Giri Re,NotFound,NotFound,NotFound,Sajna Saath Nibhana,1986
playful_songs,Bindiya Jagaye Bindiya Jgaye Ho Rama,Manna Dey,Ravindra Jain,Ravindra Jain,Daasi,1981
playful_songs,Bindiya Ka Rang Uda Jaye,Mahalakshmi Iyer,Shantanu Moitra,Javed Akhtar,Pyar Ki Dhun,2002
playful_songs,Bindiya Saji Nahi Payal Baji Nahi,Udit Narayan,Nikhil Vinay,Faiz Anwar,Papa The Great,2000
playful_songs,Binti Karat Hu Mai Tori Maa,S D Batish,S D Batish,Bharat Vyas,Betaab,1952
playful_songs,Birha Ki Raat Mose Kaati Nahi Jaat,Asha Bhosle,Aziz Hindi,Nazim Panipati,Biwi,1950
playful_songs,Birha Ki Raein Suni Suni Sijariya,Mohammed Rafi*Usha Khanna*Junior Mehmood,Usha Khanna,Asad Bhopali,Tanhai,1972
playful_songs,Bitching,Aditya Agarwal,NotFound,NotFound,Second Marriage Dot Com,2012
playful_songs,Bobbleheads,NotFound,A R Rahman,NotFound,Million Dollar Arm,2014
playful_songs,Bol Bol Re (I),Mahendra Kapoor,Sapan Jagmohan,Kapil Kumar,Sheetla Mata,1981
playful_songs,Bol Bol Re (II),Mahendra Kapoor,Sapan Jagmohan,Kapil Kumar,Sheetla Mata,1981
playful_songs,Bol De,Javed Ali,A R Rahman,Irshad Kamil,Kochadaiiyaan,2014
playful_songs,Bol Gori Bol Jara Itni Si Baat,Ila Arun*Anuradha Paudwal,Dilip Sen Sameer Sen,Mahendra Dehlvi,Meherbaan,1993
playful_songs,Bol O Babu Kahan Chala,Shamshad Begum,Madan Mohan,Qamar Jalalabadi,Anjaam,1952
playful_songs,Bol Radha,NotFound,S S Thaman,NotFound,Sherdil,2009
playful_songs,Bol Rahi Hai Payal,Avi Dutta*Anweshaa,Sanjeev Srivastava,Shaheen Iqbal,Revolver Rani,2014
playful_songs,Bol Re Saheli Tu Phir Bina Ban Ke Bol,Prem Adeeb*Jyoti,Naushad,Pandit Indra,Darshan,1941
playful_songs,Bole Bole Mera Man Bole,Sandeep Bhowmik*Shashi Pritam*Chithra K S,Shashi Pritam,Mast Ali,Rudraksh,2004
playful_songs,Bole Ishara Karke,NotFound,NotFound,NotFound,Inteqam The Final Revenge,1985
playful_songs,Bolo Bolo Wo Hai Kya,Mohammed Aziz*Alka Yagnik,Bappi Lahiri,Anjaan,Aaj Ke Shahanshah,1990
playful_songs,Bolo Jai Seeta Ram (Bhabhi Ko Pranam),Shailendra Singh*Mehboob Chauhan*Suresh Wadkar,Laxmikant Pyarelal,Anand Bakshi,Ghar Ek Mandir,1984
playful_songs,Boloon Kisi Se,Alka Yagnik,Jatin Lalit,Majrooh Sultanpuri,Dhoondhte Reh Jaaoge,1998
playful_songs,Boom Boom Boom Mujhse Bachake Rahiyon,Kunal Ganjawala*Sudesh Bhosle,Tabun Sutradhar,Sunil Jha,Khanna And Iyer,2007
playful_songs,Bounty Full Crops,NotFound,Pandit Ravi Shankar,NotFound,Genesis,1995
playful_songs,Buddha Ghar Mein Hain,Kavita Krishnamurthy*Kumar Sanu,Iqbal Qureshi,Anjaan,Hukumnaama,1996
playful_songs,Buddha Pichhe Pad Gaya,Sumitra Lahiri*Mohammed Rafi,Sonik Omi,Verma Malik,Premi Gangaram,1978
playful_songs,Buddhe Teri Chaal Buddhe,Lucky Ali*Vijeta Pandit*Mehmood*Sulakshana Pandit,Rajesh Roshan,Majrooh Sultanpuri,Ek Baap Chhe Bete,1978
playful_songs,Budha Hai Ghoda,Chitalkar Ramchandra*Lata Mangeshkar,Chitalkar Ramchandra,Pyarelal Santoshi,Sargam,1950
playful_songs,Bujha Sako To Bujho,Shanta Apte,Ghulam Haider,Qamar Jalalabadi,Zamindar,1942
playful_songs,Bula Lo Dar Pe Habibe-khuda,Mohammed Rafi,Sajjad,Mehboob Sarwar,Aakhiri Sajda,1977
playful_songs,Bulleh Shah,Shafqat Amanat Ali,NotFound,NotFound,Tabeer - Shafqat Amanat Ali,2008
playful_songs,Bum Gola,Altaf Raja*Raj Mittal,Akash Raj,Akash Raj,Bum Gola (Non Film),2015
playful_songs,Bum Gola Jazz,Raj Mittal*Akash Raj,Akash Raj,Akash Raj,Bum Gola (Non Film),2015
playful_songs,Bura Na Mano Yaar Dosti Yaari Me,Deven Verma*Anuradha Paudwal*Mohammed Rafi,Ravi,Verma Malik,Aadmi Sadak Ka,1977
playful_songs,Buri Wale Ho (Best Friend),Adnan Sami,Adnan Sami,Sameer,Teri Kasam (Album),2004
playful_songs,Cabaret Weimar,Rabbi Shergill,Rabbi Shergill,Rabbi Shergill,Rabbi III (Album),2012
playful_songs,Camel,NotFound,Pandit Ravi Shankar,NotFound,Genesis,1995
playful_songs,Carbon Copy (Duet),Kumar Sanu*Shaan,Himesh Reshammiya,Sudhakar Sharma,Yeh Hai Jalwa,2002
playful_songs,Chaahat Ka Ek Meetha Meetha,Pankaj Udhas*Sadhana Sargam,Ali Ghani,Mumtaz Rashid,Kabhi Aansoo Kabhi Khusboo Kabhi Nagma,1996
playful_songs,Chaand Ki Katori Hai Raat Yeh Chatori Hai,Harshdeep Kaur,Sanjay Leela Bhansali,Vibhu Puri,Guzaarish,2010
playful_songs,Chaand Ki Roshani Se,K. K.,Vishal Shekhar,Vishal Dadlani,Home Delivery,2005
playful_songs,Chaani Jo Khwab To Mitt Ke Sona Tu Ban Gaya,Rahat Fateh Ali Khan,Pritam Chakraborty,Anvita Dutt Guptan,Badmaash Company,2010
playful_songs,Chaar Dino Ki Ye Zindgani,Kishore Kumar*Asha Bhosle*Bhupinder Singh,R D Burman,Gulshan Bawra,Gunehgaar,1980
